Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Since,Family_Size,Alone,Partner,Sum_Mnt,Num_Accepted_Cmp,Num_Total_Purchases,Income_Binned,Cluster,income_group,purchase_group
1,39552.0,1.0,1.0,2012-12-18,54.0,165.0,3.0,147.0,4.0,24.0,41.0,7.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,12.0,3.0,True,False,384.0,1.0,13.0,Low,0,20k-40k,11-15
1,86358.0,1.0,1.0,2012-08-08,78.0,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,12.0,3.0,True,False,1722.0,0.0,14.0,Very High,1,80k-100k,11-15
1,46931.0,2.0,1.0,2014-04-24,94.0,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,5.0,False,True,78.0,0.0,5.0,Medium,2,40k-60k,0-5
0,16581.0,0.0,0.0,2013-01-12,51.0,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,1.0,True,False,24.0,0.0,3.0,Very Low,0,<20k,0-5
2,63998.0,0.0,0.0,2013-12-20,42.0,176.0,29.0,818.0,0.0,33.0,112.0,1.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,11.0,1.0,True,False,1168.0,1.0,24.0,High,1,60k-80k,21-25
2,67381.0,0.0,1.0,2013-01-15,67.0,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,3.0,False,True,957.0,1.0,13.0,High,1,60k-80k,11-15
1,25930.0,1.0,1.0,2013-10-10,87.0,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,3.0,True,False,15.0,0.0,3.0,Low,0,20k-40k,0-5
1,42693.0,1.0,0.0,2014-06-07,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,3.0,False,True,57.0,0.0,4.0,Medium,2,40k-60k,0-5
1,85606.0,0.0,1.0,2012-11-12,89.0,717.0,42.0,864.0,219.0,30.0,84.0,2.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,12.0,3.0,False,True,1956.0,1.0,22.0,Very High,1,80k-100k,21-25
1,72903.0,0.0,0.0,2013-10-29,74.0,1067.0,138.0,750.0,0.0,19.0,39.0,1.0,7.0,5.0,8.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,39.0,11.0,1.0,True,False,2013.0,4.0,20.0,High,1,60k-80k,16-20
2,49669.0,1.0,0.0,2014-05-24,97.0,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,3.0,False,True,326.0,0.0,12.0,Medium,2,40k-60k,11-15
3,36778.0,1.0,1.0,2012-08-05,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12.0,4.0,False,True,77.0,0.0,6.0,Low,0,20k-40k,6-10
3,85696.0,0.0,0.0,2013-05-03,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,11.0,1.0,True,False,1313.0,1.0,19.0,Very High,1,80k-100k,16-20
2,10979.0,0.0,0.0,2014-05-22,34.0,8.0,4.0,10.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,1.0,True,False,30.0,0.0,6.0,Very Low,0,<20k,6-10
1,49678.0,0.0,1.0,2013-02-02,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,3.0,False,True,315.0,0.0,12.0,Medium,2,40k-60k,11-15
2,56129.0,0.0,1.0,2013-06-20,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,11.0,3.0,False,True,660.0,0.0,18.0,Medium,2,40k-60k,16-20
1,37155.0,1.0,0.0,2013-01-31,51.0,23.0,0.0,26.0,7.0,15.0,3.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,3.0,False,True,74.0,0.0,6.0,Low,0,20k-40k,6-10
2,21282.0,1.0,0.0,2014-05-11,76.0,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,2.0,True,False,46.0,0.0,5.0,Low,0,20k-40k,0-5
3,33419.0,0.0,1.0,2013-08-17,76.0,56.0,0.0,12.0,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,2.0,True,False,86.0,0.0,6.0,Low,0,20k-40k,6-10
1,63285.0,0.0,0.0,2013-11-05,84.0,508.0,124.0,249.0,50.0,38.0,134.0,1.0,6.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,11.0,1.0,True,False,1103.0,0.0,24.0,High,2,60k-80k,21-25
2,21255.0,1.0,0.0,2014-01-21,56.0,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,3.0,False,True,61.0,0.0,7.0,Low,0,20k-40k,6-10
1,42162.0,1.0,0.0,2013-11-19,31.0,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,11.0,3.0,False,True,145.0,2.0,7.0,Medium,2,40k-60k,6-10
1,54450.0,1.0,1.0,2012-09-14,0.0,454.0,0.0,171.0,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,12.0,4.0,False,True,684.0,0.0,19.0,Medium,2,40k-60k,16-20
3,57744.0,0.0,1.0,2013-11-12,91.0,350.0,3.0,39.0,0.0,0.0,19.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.0,3.0,False,True,411.0,0.0,14.0,Medium,2,40k-60k,11-15
1,26576.0,1.0,0.0,2012-10-13,40.0,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,12.0,2.0,True,False,27.0,2.0,3.0,Low,0,20k-40k,0-5
3,57513.0,0.0,0.0,2013-07-06,59.0,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,11.0,1.0,True,False,1060.0,0.0,25.0,Medium,2,40k-60k,21-25
1,68142.0,0.0,1.0,2012-08-29,96.0,897.0,126.0,196.0,91.0,112.0,37.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.0,3.0,False,True,1459.0,0.0,21.0,High,1,60k-80k,21-25
1,7500.0,0.0,1.0,2012-08-29,61.0,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12.0,3.0,False,True,18.0,0.0,3.0,Very Low,0,<20k,0-5
1,83145.0,0.0,0.0,2012-09-22,14.0,777.0,35.0,731.0,39.0,137.0,114.0,1.0,5.0,9.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,12.0,2.0,False,True,1833.0,2.0,25.0,Very High,1,80k-100k,21-25
2,54197.0,0.0,1.0,2014-04-03,16.0,162.0,6.0,37.0,6.0,13.0,13.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,3.0,False,True,237.0,0.0,10.0,Medium,2,40k-60k,6-10
3,23091.0,1.0,1.0,2014-05-28,98.0,35.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10.0,3.0,True,False,48.0,0.0,6.0,Low,0,20k-40k,6-10
1,46049.0,1.0,1.0,2013-07-21,11.0,342.0,9.0,112.0,19.0,14.0,19.0,10.0,5.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,11.0,4.0,False,True,515.0,1.0,16.0,Medium,2,40k-60k,16-20
1,56715.0,0.0,0.0,2012-12-05,52.0,258.0,105.0,239.0,237.0,172.0,9.0,1.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,2.0,False,True,1020.0,0.0,14.0,Medium,2,40k-60k,11-15
1,79410.0,0.0,0.0,2014-05-29,19.0,658.0,80.0,483.0,123.0,13.0,13.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,10.0,2.0,False,True,1370.0,0.0,10.0,High,1,60k-80k,6-10
1,57304.0,0.0,1.0,2013-03-11,61.0,356.0,80.0,329.0,138.0,17.0,106.0,2.0,7.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,3.0,False,True,1026.0,0.0,23.0,Medium,2,40k-60k,21-25
1,44375.0,0.0,1.0,2014-03-23,73.0,213.0,5.0,28.0,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,10.0,3.0,False,True,301.0,0.0,11.0,Medium,2,40k-60k,11-15
1,54450.0,1.0,1.0,2012-09-14,0.0,454.0,0.0,171.0,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,12.0,4.0,False,True,684.0,0.0,19.0,Medium,2,40k-60k,16-20
1,59594.0,0.0,1.0,2012-10-20,74.0,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,12.0,3.0,False,True,499.0,1.0,16.0,Medium,2,40k-60k,16-20
1,80685.0,0.0,0.0,2012-08-22,55.0,241.0,45.0,604.0,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,2.0,False,True,1004.0,0.0,20.0,Very High,1,80k-100k,16-20
3,40344.0,0.0,1.0,2013-10-13,48.0,210.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,3.0,False,True,218.0,0.0,10.0,Medium,2,40k-60k,6-10
1,62710.0,0.0,1.0,2013-05-23,53.0,441.0,35.0,83.0,7.0,29.0,11.0,4.0,4.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,3.0,False,True,606.0,0.0,18.0,High,2,60k-80k,16-20
2,48985.0,0.0,1.0,2013-07-05,13.0,19.0,13.0,18.0,10.0,7.0,8.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,3.0,False,True,75.0,0.0,5.0,Medium,2,40k-60k,0-5
1,35322.0,1.0,2.0,2012-08-22,34.0,28.0,9.0,37.0,12.0,7.0,13.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,12.0,5.0,False,True,106.0,0.0,6.0,Low,0,20k-40k,6-10
1,77142.0,0.0,0.0,2013-05-29,54.0,476.0,75.0,162.0,29.0,151.0,97.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,11.0,2.0,False,True,990.0,0.0,16.0,High,1,60k-80k,16-20
1,81657.0,0.0,0.0,2014-01-22,69.0,364.0,40.0,425.0,158.0,60.0,50.0,1.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,1.0,True,False,1097.0,0.0,15.0,Very High,1,80k-100k,11-15
0,14421.0,0.0,0.0,2014-02-17,81.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,2.0,False,True,16.0,1.0,3.0,Very Low,0,<20k,0-5
2,20130.0,0.0,0.0,2014-03-17,99.0,0.0,6.0,3.0,7.0,6.0,12.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,2.0,False,True,34.0,0.0,4.0,Low,0,20k-40k,0-5
3,74214.0,0.0,0.0,2012-08-26,3.0,863.0,83.0,547.0,86.0,99.0,33.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,2.0,False,True,1711.0,0.0,15.0,High,1,60k-80k,11-15
2,66726.0,1.0,1.0,2014-01-12,61.0,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,4.0,False,True,438.0,1.0,14.0,High,1,60k-80k,11-15
0,23724.0,1.0,0.0,2013-01-08,65.0,5.0,23.0,15.0,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,3.0,False,True,75.0,0.0,5.0,Low,0,20k-40k,0-5
2,47353.0,0.0,1.0,2013-11-13,93.0,184.0,2.0,19.0,8.0,8.0,4.0,3.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,11.0,3.0,False,True,225.0,0.0,10.0,Medium,2,40k-60k,6-10
2,33444.0,1.0,1.0,2012-11-03,24.0,8.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,12.0,4.0,False,True,18.0,0.0,3.0,Low,0,20k-40k,0-5
1,54386.0,0.0,1.0,2013-05-17,8.0,277.0,21.0,64.0,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,3.0,False,True,470.0,0.0,15.0,Medium,2,40k-60k,11-15
1,28510.0,1.0,1.0,2013-04-13,72.0,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,3.0,True,False,91.0,0.0,6.0,Low,0,20k-40k,6-10
2,90638.0,0.0,0.0,2014-02-13,29.0,1156.0,120.0,915.0,94.0,144.0,96.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,10.0,1.0,True,False,2525.0,1.0,17.0,Very High,1,80k-100k,16-20
1,48070.0,0.0,1.0,2013-01-13,33.0,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,11.0,3.0,False,True,504.0,0.0,16.0,Medium,2,40k-60k,16-20
1,43140.0,0.0,1.0,2013-01-05,68.0,134.0,8.0,76.0,6.0,0.0,11.0,1.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,3.0,False,True,235.0,0.0,10.0,Medium,2,40k-60k,6-10
3,54959.0,0.0,1.0,2013-01-19,55.0,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,11.0,2.0,True,False,1232.0,2.0,18.0,Medium,2,40k-60k,16-20
0,15056.0,1.0,1.0,2013-05-03,76.0,6.0,12.0,3.0,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,3.0,True,False,88.0,0.0,7.0,Very Low,0,<20k,6-10
1,26954.0,1.0,0.0,2014-05-08,17.0,4.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,2.0,True,False,17.0,0.0,3.0,Low,0,20k-40k,0-5
1,22327.0,1.0,0.0,2013-08-02,94.0,5.0,4.0,8.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,2.0,True,False,24.0,0.0,4.0,Low,0,20k-40k,0-5
1,44393.0,1.0,1.0,2013-08-22,86.0,24.0,2.0,20.0,2.0,2.0,10.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,4.0,False,True,60.0,0.0,5.0,Medium,2,40k-60k,0-5
3,62000.0,0.0,1.0,2013-08-25,25.0,899.0,0.0,101.0,0.0,0.0,20.0,1.0,6.0,6.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,11.0,2.0,True,False,1020.0,1.0,25.0,High,2,60k-80k,21-25
3,31497.0,0.0,1.0,2012-12-06,22.0,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,12.0,3.0,False,True,155.0,0.0,8.0,Low,0,20k-40k,6-10
2,45894.0,0.0,2.0,2014-02-27,15.0,27.0,2.0,7.0,0.0,2.0,13.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,4.0,False,True,51.0,0.0,4.0,Medium,2,40k-60k,0-5
2,78579.0,0.0,0.0,2012-12-22,35.0,816.0,66.0,549.0,216.0,66.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,12.0,1.0,True,False,1812.0,1.0,15.0,High,1,60k-80k,11-15
2,67369.0,0.0,1.0,2012-11-17,81.0,1298.0,0.0,70.0,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,55.0,12.0,2.0,True,False,1461.0,3.0,21.0,High,1,60k-80k,21-25
1,58401.0,0.0,1.0,2014-04-20,55.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,2.0,True,False,96.0,0.0,5.0,Medium,2,40k-60k,0-5
1,62307.0,0.0,1.0,2014-02-17,94.0,87.0,13.0,34.0,10.0,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,10.0,2.0,True,False,160.0,0.0,8.0,High,2,60k-80k,6-10
2,43641.0,1.0,1.0,2013-04-22,50.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,4.0,False,True,139.0,0.0,7.0,Medium,2,40k-60k,6-10
2,63841.0,0.0,1.0,2013-04-21,64.0,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,2.0,True,False,908.0,0.0,21.0,High,1,60k-80k,21-25
2,46891.0,0.0,1.0,2013-09-01,91.0,43.0,12.0,23.0,29.0,15.0,61.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,3.0,False,True,183.0,0.0,7.0,Medium,2,40k-60k,6-10
2,70091.0,1.0,0.0,2013-03-31,11.0,964.0,34.0,137.0,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,3.0,False,True,1161.0,1.0,17.0,High,1,60k-80k,16-20
3,78075.0,0.0,0.0,2014-04-05,72.0,572.0,8.0,259.0,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.0,2.0,False,True,988.0,0.0,13.0,High,1,60k-80k,11-15
2,59184.0,0.0,1.0,2012-09-09,6.0,341.0,142.0,113.0,259.0,151.0,66.0,3.0,6.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,12.0,2.0,True,False,1072.0,0.0,24.0,Medium,2,40k-60k,21-25
1,54809.0,1.0,1.0,2013-09-11,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,4.0,False,True,174.0,0.0,8.0,Medium,2,40k-60k,6-10
1,58113.0,0.0,1.0,2013-01-25,66.0,221.0,104.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,11.0,3.0,False,True,758.0,0.0,19.0,Medium,2,40k-60k,16-20
2,51412.0,0.0,1.0,2013-12-31,42.0,140.0,3.0,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,11.0,3.0,False,True,195.0,0.0,9.0,Medium,2,40k-60k,6-10
1,15287.0,1.0,0.0,2012-10-10,60.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,12.0,2.0,True,False,31.0,2.0,4.0,Very Low,0,<20k,0-5
2,66636.0,0.0,0.0,2013-08-17,64.0,291.0,10.0,689.0,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,2.0,False,True,1084.0,0.0,16.0,High,1,60k-80k,16-20
2,50965.0,0.0,1.0,2013-02-20,87.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,3.0,False,True,685.0,1.0,19.0,Medium,2,40k-60k,16-20
3,84618.0,0.0,0.0,2013-11-22,96.0,684.0,100.0,801.0,21.0,66.0,0.0,1.0,6.0,9.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,11.0,2.0,False,True,1672.0,1.0,25.0,Very High,1,80k-100k,21-25
1,18351.0,0.0,0.0,2013-10-29,1.0,1.0,12.0,9.0,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,11.0,2.0,False,True,43.0,0.0,5.0,Very Low,0,<20k,0-5
3,40451.0,0.0,2.0,2014-02-16,54.0,35.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,4.0,False,True,49.0,1.0,4.0,Medium,2,40k-60k,0-5
1,36317.0,0.0,1.0,2013-05-22,53.0,87.0,3.0,25.0,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,3.0,False,True,133.0,0.0,7.0,Low,0,20k-40k,6-10
1,42213.0,0.0,1.0,2013-10-12,96.0,309.0,3.0,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,3.0,False,True,363.0,1.0,13.0,Medium,2,40k-60k,11-15
1,65748.0,0.0,1.0,2013-04-15,58.0,172.0,73.0,93.0,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,11.0,3.0,False,True,545.0,0.0,16.0,High,1,60k-80k,16-20
1,77044.0,0.0,1.0,2013-10-27,12.0,625.0,38.0,242.0,50.0,34.0,76.0,2.0,7.0,11.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,3.0,False,True,1065.0,1.0,29.0,High,1,60k-80k,26-30
1,74918.0,0.0,0.0,2013-03-12,78.0,972.0,59.0,913.0,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,11.0,2.0,False,True,2047.0,1.0,20.0,High,1,60k-80k,16-20
1,56721.0,1.0,1.0,2012-10-31,64.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,4.0,False,True,296.0,0.0,10.0,Medium,2,40k-60k,6-10
1,42160.0,1.0,1.0,2013-06-28,26.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,11.0,3.0,True,False,140.0,1.0,7.0,Medium,2,40k-60k,6-10
1,61559.0,0.0,1.0,2013-07-17,8.0,279.0,83.0,88.0,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,2.0,True,False,530.0,0.0,16.0,High,2,60k-80k,16-20
3,33629.0,1.0,1.0,2012-08-08,49.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,12.0,4.0,False,True,152.0,0.0,8.0,Low,0,20k-40k,6-10
3,68682.0,0.0,0.0,2013-10-06,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,2.0,False,True,1598.0,0.0,23.0,High,1,60k-80k,21-25
1,34377.0,0.0,1.0,2013-01-19,55.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,11.0,2.0,True,False,114.0,0.0,6.0,Low,0,20k-40k,6-10
0,8940.0,1.0,0.0,2012-08-22,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,2.0,True,False,101.0,0.0,7.0,Very Low,0,<20k,6-10
1,26228.0,1.0,0.0,2013-09-22,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,11.0,3.0,False,True,25.0,0.0,3.0,Low,0,20k-40k,0-5
